timestamp,prompt,chan0,chan1,chan2,chan3,chan4,chan5,chan6,chan7,
1401065336,0,1.21086e+006,1.22545e+006,8.38861e+006,8.38861e+006,-4.48056e+006,-8.38861e+006,-8.38861e+006,-107554,
1401065336,0,1.23884e+006,1.25301e+006,8.38861e+006,8.38861e+006,-4.89008e+006,-8.38861e+006,-8.38861e+006,-517976,
1401065336,0,1.1543e+006,1.1686e+006,8.38861e+006,8.38861e+006,-4.81239e+006,-8.38861e+006,-8.38861e+006,-440637,
1401065336,0,1.11541e+006,1.1301e+006,8.38861e+006,8.38861e+006,-4.38802e+006,-8.38861e+006,-8.38861e+006,-15453,
1401065336,0,1.19538e+006,1.21043e+006,8.38861e+006,8.38861e+006,-4.41811e+006,-8.38861e+006,-8.38861e+006,-45162,
1401065336,0,1.24436e+006,1.25926e+006,8.38861e+006,8.38861e+006,-4.84271e+006,-8.38861e+006,-8.38861e+006,-470544,
1401065336,0,1.17104e+006,1.18613e+006,8.38861e+006,8.38861e+006,-4.87506e+006,-8.38861e+006,-8.38861e+006,-503409,
1401065336,0,1.11207e+006,1.12728e+006,8.38861e+006,8.38861e+006,-4.45147e+006,-8.38861e+006,-8.38861e+006,-79114,
1401065336,0,1.17964e+006,1.19456e+006,8.38861e+006,8.38861e+006,-4.37419e+006,-8.38861e+006,-8.38861e+006,-1329,
1401065336,0,1.24624e+006,1.26112e+006,8.38861e+006,8.38861e+006,-4.78307e+006,-8.38861e+006,-8.38861e+006,-410942,
1401065336,0,1.19037e+006,1.20536e+006,8.38861e+006,8.38861e+006,-4.92365e+006,-8.38861e+006,-8.38861e+006,-552012,
1401065336,0,1.11481e+006,1.13036e+006,8.38861e+006,8.38861e+006,-4.52752e+006,-8.38861e+006,-8.38861e+006,-155356,
1401065336,0,1.16451e+006,1.18015e+006,8.38861e+006,8.38861e+006,-4.34459e+006,-8.38861e+006,-8.36975e+006,28096,
1401065336,0,1.24493e+006,1.2601e+006,8.38861e+006,8.38861e+006,-4.71273e+006,-8.38861e+006,-8.38861e+006,-340613,
1401065336,0,1.20847e+006,1.22359e+006,8.38861e+006,8.38861e+006,-4.94854e+006,-8.38861e+006,-8.38861e+006,-577090,
1401065336,0,1.12217e+006,1.13751e+006,8.38861e+006,8.38861e+006,-4.61086e+006,-8.38861e+006,-8.38861e+006,-238905,
1401065336,0,1.15e+006,1.16545e+006,8.38861e+006,8.38861e+006,-4.33634e+006,-8.38861e+006,-8.36033e+006,36231,
1401065336,0,1.23893e+006,1.25427e+006,8.38861e+006,8.38861e+006,-4.64222e+006,-8.38861e+006,-8.38861e+006,-269928,
1401065336,0,1.22375e+006,1.23906e+006,8.38861e+006,8.38861e+006,-4.95885e+006,-8.38861e+006,-8.38861e+006,-587352,
1401065336,0,1.13182e+006,1.1473e+006,8.38861e+006,8.38861e+006,-4.69422e+006,-8.38861e+006,-8.38861e+006,-322637,
1401065336,0,1.13814e+006,1.15344e+006,8.38861e+006,8.38861e+006,-4.34669e+006,-8.38861e+006,-8.36972e+006,25669,
1401065336,0,1.22956e+006,1.24441e+006,8.38861e+006,8.38861e+006,-4.56884e+006,-8.38861e+006,-8.38861e+006,-196557,
1401065336,0,1.23725e+006,1.25213e+006,8.38861e+006,8.38861e+006,-4.94595e+006,-8.38861e+006,-8.38861e+006,-574523,
1401065336,0,1.14693e+006,1.16175e+006,8.38861e+006,8.38861e+006,-4.77918e+006,-8.38861e+006,-8.38861e+006,-407734,
1401065336,0,1.12774e+006,1.14331e+006,8.38861e+006,8.38861e+006,-4.38016e+006,-8.38861e+006,-8.38861e+006,-7927,
1401065336,0,1.21453e+006,1.23006e+006,8.38861e+006,8.38861e+006,-4.49999e+006,-8.38861e+006,-8.38861e+006,-127905,
1401065336,0,1.24562e+006,1.26061e+006,8.38861e+006,8.38861e+006,-4.91416e+006,-8.38861e+006,-8.38861e+006,-542830,
1401065336,0,1.16222e+006,1.17749e+006,8.38861e+006,8.38861e+006,-4.85329e+006,-8.38861e+006,-8.38861e+006,-482094,
1401065336,0,1.12045e+006,1.13581e+006,8.38861e+006,8.38861e+006,-4.42608e+006,-8.38861e+006,-8.38861e+006,-54211,
1401065336,0,1.19948e+006,1.2143e+006,8.38861e+006,8.38861e+006,-4.43993e+006,-8.38861e+006,-8.38861e+006,-67840,
1401065336,0,1.25045e+006,1.26536e+006,8.38861e+006,8.38861e+006,-4.86347e+006,-8.38861e+006,-8.38861e+006,-492087,
1401065336,0,1.17917e+006,1.19441e+006,8.38861e+006,8.38861e+006,-4.90753e+006,-8.38861e+006,-8.38861e+006,-536644,
1401065336,0,1.11868e+006,1.13376e+006,8.38861e+006,8.38861e+006,-4.48749e+006,-8.38861e+006,-8.38861e+006,-115814,
1401065336,0,1.18346e+006,1.19793e+006,8.38861e+006,8.38861e+006,-4.39431e+006,-8.38861e+006,-8.38861e+006,-22284,
1401065336,0,1.25159e+006,1.26586e+006,8.38861e+006,8.38861e+006,-4.79779e+006,-8.38861e+006,-8.38861e+006,-426536,
1401065336,0,1.19707e+006,1.2116e+006,8.38861e+006,8.38861e+006,-4.94719e+006,-8.38861e+006,-8.38861e+006,-576514,
1401065336,0,1.12074e+006,1.1352e+006,8.38861e+006,8.38861e+006,-4.55741e+006,-8.38861e+006,-8.38861e+006,-186158,
1401065336,0,1.16732e+006,1.18188e+006,8.38861e+006,8.38861e+006,-4.36337e+006,-8.38861e+006,-8.38229e+006,8467,
1401065336,0,1.248e+006,1.26259e+006,8.38861e+006,8.38861e+006,-4.72476e+006,-8.38861e+006,-8.38861e+006,-353435,
1401065336,0,1.21347e+006,1.22817e+006,8.38861e+006,8.38861e+006,-4.97166e+006,-8.38861e+006,-8.38861e+006,-600942,
1401065336,0,1.12589e+006,1.1411e+006,8.38861e+006,8.38861e+006,-4.64028e+006,-8.38861e+006,-8.38861e+006,-269152,
1401065336,0,1.15125e+006,1.16575e+006,8.38861e+006,8.38861e+006,-4.35534e+006,-8.38861e+006,-8.373e+006,16368,
1401065336,0,1.24036e+006,1.25436e+006,8.38861e+006,8.38861e+006,-4.64861e+006,-8.38861e+006,-8.38861e+006,-277299,
1401065336,0,1.22825e+006,1.24235e+006,8.38861e+006,8.38861e+006,-4.97172e+006,-8.38861e+006,-8.38861e+006,-601149,
1401065336,0,1.13703e+006,1.15166e+006,8.38861e+006,8.38861e+006,-4.7223e+006,-8.38861e+006,-8.38861e+006,-351355,
1401065336,0,1.1395e+006,1.15399e+006,8.38861e+006,8.38861e+006,-4.36957e+006,-8.38861e+006,-8.38584e+006,2192,
1401065336,0,1.22959e+006,1.24386e+006,8.38861e+006,8.38861e+006,-4.57739e+006,-8.38861e+006,-8.38861e+006,-205854,
1401065336,0,1.2397e+006,1.2539e+006,8.38861e+006,8.38861e+006,-4.95551e+006,-8.38861e+006,-8.38861e+006,-585002,
1401065336,0,1.15029e+006,1.16467e+006,8.38861e+006,8.38861e+006,-4.79827e+006,-8.38861e+006,-8.38861e+006,-427813,
1401065336,0,1.12962e+006,1.14399e+006,8.38861e+006,8.38861e+006,-4.39559e+006,-8.38861e+006,-8.38861e+006,-24279,
1401065336,0,1.2162e+006,1.23065e+006,8.38861e+006,8.38861e+006,-4.50695e+006,-8.38861e+006,-8.38861e+006,-135428,
1401065336,0,1.24843e+006,1.26272e+006,8.38861e+006,8.38861e+006,-4.92064e+006,-8.38861e+006,-8.38861e+006,-549954,
1401065336,0,1.16564e+006,1.18017e+006,8.38861e+006,8.38861e+006,-4.86667e+006,-8.38861e+006,-8.38861e+006,-496353,
1401065336,0,1.12305e+006,1.1376e+006,8.38861e+006,8.38861e+006,-4.44118e+006,-8.38861e+006,-8.38861e+006,-70081,
1401065336,0,1.20099e+006,1.21528e+006,8.38861e+006,8.38861e+006,-4.44671e+006,-8.38861e+006,-8.38861e+006,-75244,
1401065336,0,1.25325e+006,1.26766e+006,8.38861e+006,8.38861e+006,-4.86836e+006,-8.38861e+006,-8.38861e+006,-497712,
1401065336,0,1.18318e+006,1.19809e+006,8.38861e+006,8.38861e+006,-4.92368e+006,-8.38861e+006,-8.38861e+006,-553594,
1401065336,0,1.1207e+006,1.13582e+006,8.38861e+006,8.38861e+006,-4.5036e+006,-8.38861e+006,-8.38861e+006,-132852,
1401065336,0,1.18432e+006,1.1983e+006,8.38861e+006,8.38861e+006,-4.40017e+006,-8.38861e+006,-8.38861e+006,-28984,
1401065336,0,1.25326e+006,1.26722e+006,8.38861e+006,8.38861e+006,-4.79981e+006,-8.38861e+006,-8.38861e+006,-429301,
1401065336,0,1.20096e+006,1.21539e+006,8.38861e+006,8.38861e+006,-4.96084e+006,-8.38861e+006,-8.38861e+006,-590897,
1401065336,0,1.12346e+006,1.13812e+006,8.38861e+006,8.38861e+006,-4.57932e+006,-8.38861e+006,-8.38861e+006,-208672,
1401065336,0,1.16784e+006,1.18203e+006,8.38861e+006,8.38861e+006,-4.37527e+006,-8.38861e+006,-8.38721e+006,-4016,
1401065336,0,1.24943e+006,1.26316e+006,8.38861e+006,8.38861e+006,-4.72608e+006,-8.38861e+006,-8.38861e+006,-355482,
1401065336,0,1.21755e+006,1.23137e+006,8.38861e+006,8.38861e+006,-4.97809e+006,-8.38861e+006,-8.38861e+006,-608244,
1401065336,0,1.13014e+006,1.1442e+006,8.38861e+006,8.38861e+006,-4.65401e+006,-8.38861e+006,-8.38861e+006,-283756,
1401065336,0,1.15363e+006,1.16764e+006,8.38861e+006,8.38861e+006,-4.36262e+006,-8.38861e+006,-8.3733e+006,8386,
1401065336,0,1.24226e+006,1.25633e+006,8.38861e+006,8.38861e+006,-4.64688e+006,-8.38861e+006,-8.38861e+006,-276201,
1401065336,0,1.23255e+006,1.2465e+006,8.38861e+006,8.38861e+006,-4.97574e+006,-8.38861e+006,-8.38861e+006,-605846,
1401065336,0,1.14133e+006,1.15524e+006,8.38861e+006,8.38861e+006,-4.60386e+006,-8.38861e+006,-8.38861e+006,-269152,
1401065336,0,1.14071e+006,1.1543e+006,8.38861e+006,8.38861e+006,-4.37302e+006,-8.38861e+006,-8.38252e+006,-2112,
1401065336,0,1.23041e+006,1.2442e+006,8.38861e+006,8.38861e+006,-4.56882e+006,-8.38861e+006,-8.38861e+006,-198082,
1401065336,0,1.24325e+006,1.25755e+006,8.38861e+006,8.38861e+006,-4.95195e+006,-8.38861e+006,-8.38861e+006,-582076,
1401065336,0,1.15475e+006,1.16897e+006,8.38861e+006,8.38861e+006,-4.8067e+006,-8.38861e+006,-8.38861e+006,-436864,
1401065336,0,1.13128e+006,1.14548e+006,8.38861e+006,8.38861e+006,-4.40065e+006,-8.38861e+006,-8.38861e+006,-30002,
1401065336,0,1.21652e+006,1.23073e+006,8.38861e+006,8.38861e+006,-4.49733e+006,-8.38861e+006,-8.38861e+006,-126611,
1401065336,0,1.25161e+006,1.26526e+006,8.38861e+006,8.38861e+006,-4.91145e+006,-8.38861e+006,-8.38861e+006,-541555,
1401065336,0,1.17127e+006,1.18497e+006,8.38861e+006,8.38861e+006,-4.87403e+006,-8.38861e+006,-8.38861e+006,-504227,
1401065336,0,1.12537e+006,1.13966e+006,8.38861e+006,8.38861e+006,-4.45e+006,-8.38861e+006,-8.38861e+006,-79351,
1401065336,0,1.20058e+006,1.21447e+006,8.38861e+006,8.38861e+006,-4.44093e+006,-8.38861e+006,-8.38861e+006,-70009,
1401065336,0,1.25515e+006,1.26881e+006,8.38861e+006,8.38861e+006,-4.8588e+006,-8.38861e+006,-8.38861e+006,-488665,
1401065336,0,1.1877e+006,1.20143e+006,8.38861e+006,8.38861e+006,-4.92697e+006,-8.38861e+006,-8.38861e+006,-557256,
1401065336,0,1.12344e+006,1.13712e+006,8.38861e+006,8.38861e+006,-4.51153e+006,-8.38861e+006,-8.38861e+006,-141171,
1401065336,0,1.18447e+006,1.19758e+006,8.38861e+006,8.38861e+006,-4.39421e+006,-8.38861e+006,-8.38861e+006,-23502,
1401065336,0,1.25557e+006,1.26897e+006,8.38861e+006,8.38861e+006,-4.78823e+006,-8.38861e+006,-8.38861e+006,-418101,
1401065336,0,1.20502e+006,1.21916e+006,8.38861e+006,8.38861e+006,-4.95657e+006,-8.38861e+006,-8.38861e+006,-587126,
1401065336,0,1.12647e+006,1.14046e+006,8.38861e+006,8.38861e+006,-4.57876e+006,-8.38861e+006,-8.38861e+006,-208687,
1401065336,0,1.16863e+006,1.18232e+006,8.38861e+006,8.38861e+006,-4.36288e+006,-8.38861e+006,-8.36838e+006,7731,
1401065336,0,1.2519e+006,1.26509e+006,8.38861e+006,8.38861e+006,-4.70954e+006,-8.38861e+006,-8.38861e+006,-339358,
1401065336,0,1.22192e+006,1.23536e+006,8.38861e+006,8.38861e+006,-4.97076e+006,-8.38861e+006,-8.38861e+006,-601317,
1401065336,0,1.13347e+006,1.14717e+006,8.38861e+006,8.38861e+006,-4.6527e+006,-8.38861e+006,-8.38861e+006,-282972,
1401065336,0,1.15473e+006,1.16791e+006,8.38861e+006,8.38861e+006,-4.3539e+006,-8.38861e+006,-8.35835e+006,16630,
1401065336,0,1.2435e+006,1.25667e+006,8.38861e+006,8.38861e+006,-4.62665e+006,-8.38861e+006,-8.38861e+006,-256572,
1401065336,0,1.23644e+006,1.24974e+006,8.38861e+006,8.38861e+006,-4.96017e+006,-8.38861e+006,-8.38861e+006,-590942,
1401065336,0,1.14461e+006,1.15781e+006,8.38861e+006,8.38861e+006,-4.72717e+006,-8.38861e+006,-8.38861e+006,-357782,
1401065336,0,1.14138e+006,1.15472e+006,8.38861e+006,8.38861e+006,-4.3607e+006,-8.38861e+006,-8.36443e+006,9459,
1401065336,0,1.23031e+006,1.24372e+006,8.38861e+006,8.38861e+006,-4.54706e+006,-8.38861e+006,-8.38861e+006,-176999,
1401065336,0,1.24563e+006,1.25896e+006,8.38861e+006,8.38861e+006,-4.93723e+006,-8.38861e+006,-8.38861e+006,-567897,
1401065336,0,1.15661e+006,1.16984e+006,8.38861e+006,8.38861e+006,-4.80402e+006,-8.38861e+006,-8.38861e+006,-434727,
1401065336,0,1.13088e+006,1.1441e+006,8.38861e+006,8.38861e+006,-4.39487e+006,-8.38861e+006,-8.38861e+006,-24744,
1401065336,0,1.21497e+006,1.22754e+006,8.38861e+006,8.38861e+006,-4.48018e+006,-8.38861e+006,-8.38861e+006,-110000,
1401065336,0,1.25109e+006,1.26337e+006,8.38861e+006,8.38861e+006,-4.89376e+006,-8.38861e+006,-8.38861e+006,-524612,
1401065336,0,1.17147e+006,1.18399e+006,8.38861e+006,8.38861e+006,-4.86446e+006,-8.38861e+006,-8.38861e+006,-495668,
1401065336,0,1.12336e+006,1.13574e+006,8.38861e+006,8.38861e+006,-4.43759e+006,-8.38861e+006,-8.38861e+006,-68018,
1401065336,0,1.19725e+006,1.20958e+006,8.38861e+006,8.38861e+006,-4.41598e+006,-8.38861e+006,-8.38861e+006,-46126,
1401065336,0,1.25367e+006,1.26599e+006,8.38861e+006,8.38861e+006,-4.83215e+006,-8.38861e+006,-8.38861e+006,-463054,
1401065336,0,1.1874e+006,1.20001e+006,8.38861e+006,8.38861e+006,-4.91138e+006,-8.38861e+006,-8.38861e+006,-542746,
1401065336,0,1.12124e+006,1.13405e+006,8.38861e+006,8.38861e+006,-4.49798e+006,-8.38861e+006,-8.38861e+006,-128628,
1401065336,0,1.18051e+006,1.19305e+006,8.38861e+006,8.38861e+006,-4.37189e+006,-8.38861e+006,-8.37391e+006,-2059,
1401065336,0,1.25278e+006,1.26494e+006,8.38861e+006,8.38861e+006,-4.76418e+006,-8.38861e+006,-8.38861e+006,-394997,
1401065336,0,1.2042e+006,1.21624e+006,8.38861e+006,8.38861e+006,-4.94673e+006,-8.38861e+006,-8.38861e+006,-578063,
1401065336,0,1.12335e+006,1.13555e+006,8.38861e+006,8.38861e+006,-4.57438e+006,-8.38861e+006,-8.38861e+006,-205161,
1401065336,0,1.1636e+006,1.17559e+006,8.38861e+006,8.38861e+006,-4.35031e+006,-8.38861e+006,-8.35119e+006,19518,
